datetime,number_x,expver_x,10m_wind_speed_mean,number_y,expver_y,10m_wind_direction_mean
2019-01-07 04:00:00,0,0001,3.086803,0,0001,4.952066
2019-01-07 05:00:00,0,0001,2.8774464,0,0001,5.130131
2019-01-07 06:00:00,0,0001,2.6972086,0,0001,5.536695
2019-01-07 07:00:00,0,0001,2.5405412,0,0001,5.9146395
2019-01-07 08:00:00,0,0001,2.5712523,0,0001,9.198407
2019-01-07 09:00:00,0,0001,2.595711,0,0001,15.239103
2019-01-07 10:00:00,0,0001,2.3413453,0,0001,27.273739
2019-01-07 11:00:00,0,0001,1.9562804,0,0001,5.154209
2019-01-07 12:00:00,0,0001,1.7509782,0,0001,-21.078997
2019-01-07 13:00:00,0,0001,1.7427528,0,0001,-32.50388
2019-01-07 14:00:00,0,0001,1.6760294,0,0001,-36.820595
2019-01-07 15:00:00,0,0001,1.4884496,0,0001,-39.137634
2019-01-07 16:00:00,0,0001,1.4305171,0,0001,-38.247562
2019-01-07 17:00:00,0,0001,1.3356688,0,0001,-37.662834
2019-01-07 18:00:00,0,0001,1.2719003,0,0001,-38.73795
2019-01-07 19:00:00,0,0001,1.2546186,0,0001,-46.669785
2019-01-07 20:00:00,0,0001,1.3191607,0,0001,-64.59088
2019-01-07 21:00:00,0,0001,1.4116354,0,0001,-78.84969
2019-01-07 22:00:00,0,0001,1.5056959,0,0001,-63.538616
2019-01-07 23:00:00,0,0001,1.5433291,0,0001,-73.42272
2019-01-08 00:00:00,0,0001,1.7245879,0,0001,-65.9506
2019-01-08 01:00:00,0,0001,1.8976634,0,0001,-54.24012
2019-01-08 02:00:00,0,0001,2.0738583,0,0001,-63.79519
2019-01-08 03:00:00,0,0001,2.1832187,0,0001,-79.333565
2019-01-08 04:00:00,0,0001,2.4002316,0,0001,-89.271645
2019-01-08 05:00:00,0,0001,2.5916119,0,0001,-68.294716
2019-01-08 06:00:00,0,0001,2.8488743,0,0001,-42.506138
2019-01-08 07:00:00,0,0001,3.1319885,0,0001,-9.578117
2019-01-08 08:00:00,0,0001,3.4863498,0,0001,0.78244746
2019-01-08 09:00:00,0,0001,3.773117,0,0001,-41.298687
2019-01-08 10:00:00,0,0001,3.566348,0,0001,-16.867514
2019-01-08 11:00:00,0,0001,3.5590174,0,0001,10.272719
2019-01-08 12:00:00,0,0001,3.5155647,0,0001,21.90886
2019-01-08 13:00:00,0,0001,3.4487312,0,0001,25.606136
2019-01-08 14:00:00,0,0001,3.2769394,0,0001,38.15029
2019-01-08 15:00:00,0,0001,3.1481106,0,0001,27.683855
2019-01-08 16:00:00,0,0001,3.1535027,0,0001,21.772688
2019-01-08 17:00:00,0,0001,3.2089045,0,0001,10.56718
2019-01-08 18:00:00,0,0001,3.209698,0,0001,-10.19827
2019-01-08 19:00:00,0,0001,3.2249827,0,0001,-25.772762
2019-01-08 20:00:00,0,0001,3.2874813,0,0001,-40.241066
2019-01-08 21:00:00,0,0001,3.3555188,0,0001,-52.23784
2019-01-08 22:00:00,0,0001,3.0009718,0,0001,-19.82973
2019-01-08 23:00:00,0,0001,3.0990977,0,0001,-13.541316
2019-01-09 00:00:00,0,0001,3.1805644,0,0001,-18.661398
2019-01-09 01:00:00,0,0001,3.1355329,0,0001,-27.455322
2019-01-09 02:00:00,0,0001,3.0629878,0,0001,-45.386524
2019-01-09 03:00:00,0,0001,2.9444246,0,0001,-53.050514
2019-01-09 04:00:00,0,0001,2.8074598,0,0001,-59.057274
2019-01-09 05:00:00,0,0001,2.6417284,0,0001,-60.254505
2019-01-09 06:00:00,0,0001,2.4564366,0,0001,-61.970345
2019-01-09 07:00:00,0,0001,2.329456,0,0001,-65.51247
2019-01-09 08:00:00,0,0001,2.2985168,0,0001,-66.1137
2019-01-09 09:00:00,0,0001,2.1661584,0,0001,-63.43736
2019-01-09 10:00:00,0,0001,1.9789007,0,0001,-62.75141
2019-01-09 11:00:00,0,0001,1.8746074,0,0001,-48.90544
2019-01-09 12:00:00,0,0001,1.6879396,0,0001,-34.732597
2019-01-09 13:00:00,0,0001,1.5049803,0,0001,-12.364968
2019-01-09 14:00:00,0,0001,1.4775928,0,0001,30.603092
2019-01-09 15:00:00,0,0001,1.6715789,0,0001,48.88488
2019-01-09 16:00:00,0,0001,1.7781347,0,0001,43.715244
2019-01-09 17:00:00,0,0001,1.8322027,0,0001,38.06525
2019-01-09 18:00:00,0,0001,1.765797,0,0001,33.158016
2019-01-09 19:00:00,0,0001,1.7468764,0,0001,33.478657
2019-01-09 20:00:00,0,0001,1.7875414,0,0001,28.168818
2019-01-09 21:00:00,0,0001,1.9381078,0,0001,21.993496
2019-01-09 22:00:00,0,0001,1.919624,0,0001,27.821905
2019-01-09 23:00:00,0,0001,1.9349467,0,0001,27.998184
2019-01-10 00:00:00,0,0001,1.9042382,0,0001,26.879656
2019-01-10 01:00:00,0,0001,1.9029648,0,0001,25.73151
2019-01-10 02:00:00,0,0001,1.9858079,0,0001,18.275843
2019-01-10 03:00:00,0,0001,2.0993285,0,0001,17.057789
2019-01-10 04:00:00,0,0001,2.111278,0,0001,16.35174
2019-01-10 05:00:00,0,0001,2.1542869,0,0001,13.524813
2019-01-10 06:00:00,0,0001,2.2492387,0,0001,10.461052
2019-01-10 07:00:00,0,0001,2.3803806,0,0001,9.2513685
2019-01-10 08:00:00,0,0001,2.5837765,0,0001,7.1821704
2019-01-10 09:00:00,0,0001,2.8281775,0,0001,5.115741
2019-01-10 10:00:00,0,0001,3.1344235,0,0001,7.4934554
2019-01-10 11:00:00,0,0001,3.6174648,0,0001,7.5723367
2019-01-10 12:00:00,0,0001,3.882555,0,0001,8.012914
2019-01-10 13:00:00,0,0001,3.8181386,0,0001,6.1892796
2019-01-10 14:00:00,0,0001,3.6442566,0,0001,1.7786193
2019-01-10 15:00:00,0,0001,3.6407526,0,0001,-1.4226043
2019-01-10 16:00:00,0,0001,3.7401989,0,0001,-2.1802518
2019-01-10 17:00:00,0,0001,3.8387172,0,0001,-2.4513166
2019-01-10 18:00:00,0,0001,3.9612684,0,0001,-4.0372787
2019-01-10 19:00:00,0,0001,4.111068,0,0001,-4.3224072
2019-01-10 20:00:00,0,0001,4.2205353,0,0001,-5.105479
2019-01-10 21:00:00,0,0001,4.262423,0,0001,-5.11412
2019-01-10 22:00:00,0,0001,3.8405871,0,0001,-9.488342
2019-01-10 23:00:00,0,0001,4.051002,0,0001,-12.718042
2019-01-11 00:00:00,0,0001,4.1529584,0,0001,-13.766058
2019-01-11 01:00:00,0,0001,4.1540885,0,0001,-15.669667
2019-01-11 02:00:00,0,0001,4.081988,0,0001,-17.546597
2019-01-11 03:00:00,0,0001,4.0725455,0,0001,-20.116428
2019-01-11 04:00:00,0,0001,4.060427,0,0001,-22.948185
2019-01-11 05:00:00,0,0001,4.0566716,0,0001,-24.550165
2019-01-11 06:00:00,0,0001,3.9579537,0,0001,-25.817612
2019-01-11 07:00:00,0,0001,3.8146229,0,0001,-26.64302
2019-01-11 08:00:00,0,0001,3.7464237,0,0001,-28.08399
2019-01-11 09:00:00,0,0001,4.18639,0,0001,-26.94083
2019-01-11 10:00:00,0,0001,4.4685464,0,0001,-27.988813
2019-01-11 11:00:00,0,0001,4.254362,0,0001,-29.281134
2019-01-11 12:00:00,0,0001,3.8488479,0,0001,-31.452442
2019-01-11 13:00:00,0,0001,3.4828572,0,0001,-38.484257
2019-01-11 14:00:00,0,0001,3.0407178,0,0001,-48.7487
2019-01-11 15:00:00,0,0001,2.5679224,0,0001,-52.000908
2019-01-11 16:00:00,0,0001,2.344622,0,0001,-56.747734
2019-01-11 17:00:00,0,0001,2.3229098,0,0001,-60.228912
2019-01-11 18:00:00,0,0001,2.3196084,0,0001,-72.12125
2019-01-11 19:00:00,0,0001,2.338664,0,0001,-94.00653
2019-01-11 20:00:00,0,0001,2.4105618,0,0001,-108.90525
2019-01-11 21:00:00,0,0001,2.5504558,0,0001,-110.56329
2019-01-11 22:00:00,0,0001,2.4768722,0,0001,-92.34741
2019-01-11 23:00:00,0,0001,2.8121343,0,0001,-95.392715
2019-01-12 00:00:00,0,0001,3.1666317,0,0001,-93.04456
2019-01-12 01:00:00,0,0001,3.4061701,0,0001,-95.75458
2019-01-12 02:00:00,0,0001,3.6250298,0,0001,-98.49835
2019-01-12 03:00:00,0,0001,3.700802,0,0001,-104.38405
2019-01-12 04:00:00,0,0001,3.750672,0,0001,-105.035225
2019-01-12 05:00:00,0,0001,3.8213153,0,0001,-105.7995
2019-01-12 06:00:00,0,0001,3.8350735,0,0001,-100.78514
2019-01-12 07:00:00,0,0001,3.7603154,0,0001,-98.88751
2019-01-12 08:00:00,0,0001,3.6732519,0,0001,-96.90217
2019-01-12 09:00:00,0,0001,3.6406643,0,0001,-95.00049
2019-01-12 10:00:00,0,0001,3.3609786,0,0001,-84.26491
2019-01-12 11:00:00,0,0001,3.2218475,0,0001,-79.162094
2019-01-12 12:00:00,0,0001,3.1309223,0,0001,-72.54587
2019-01-12 13:00:00,0,0001,2.9659564,0,0001,-66.99578
2019-01-12 14:00:00,0,0001,2.8057637,0,0001,-61.45127
2019-01-12 15:00:00,0,0001,2.597742,0,0001,-49.212532
2019-01-12 16:00:00,0,0001,2.5588765,0,0001,-48.34959
2019-01-12 17:00:00,0,0001,2.6026645,0,0001,-49.323112
2019-01-12 18:00:00,0,0001,2.6463027,0,0001,-38.99659
2019-01-12 19:00:00,0,0001,2.7684467,0,0001,-35.191914
2019-01-12 20:00:00,0,0001,2.8123963,0,0001,-34.40057
2019-01-12 21:00:00,0,0001,2.8912244,0,0001,-36.459587
2019-01-12 22:00:00,0,0001,2.8170726,0,0001,-36.28172
2019-01-12 23:00:00,0,0001,2.9918518,0,0001,-46.91166
2019-01-13 00:00:00,0,0001,3.1335406,0,0001,-55.364265
2019-01-13 01:00:00,0,0001,3.2063954,0,0001,-73.70982
2019-01-13 02:00:00,0,0001,3.227007,0,0001,-78.411705
2019-01-13 03:00:00,0,0001,3.2355826,0,0001,-82.7172
2019-01-13 04:00:00,0,0001,3.2223263,0,0001,-88.4192
2019-01-13 05:00:00,0,0001,3.1779163,0,0001,-94.23121
2019-01-13 06:00:00,0,0001,3.1426733,0,0001,-96.28431
2019-01-13 07:00:00,0,0001,3.1204746,0,0001,-94.3785
2019-01-13 08:00:00,0,0001,3.1518505,0,0001,-97.59437
2019-01-13 09:00:00,0,0001,3.1987348,0,0001,-97.90883
2019-01-13 10:00:00,0,0001,3.032289,0,0001,-100.743034
2019-01-13 11:00:00,0,0001,3.3060474,0,0001,-107.79828
2019-01-13 12:00:00,0,0001,3.3637273,0,0001,-111.08795
2019-01-13 13:00:00,0,0001,3.1771116,0,0001,-114.3192
2019-01-13 14:00:00,0,0001,2.9817228,0,0001,-117.666176
2019-01-13 15:00:00,0,0001,2.999707,0,0001,-124.9538
2019-01-13 16:00:00,0,0001,3.319511,0,0001,-127.10926
2019-01-13 17:00:00,0,0001,3.6792567,0,0001,-131.81657
2019-01-13 18:00:00,0,0001,3.9915147,0,0001,-133.11185
2019-01-13 19:00:00,0,0001,4.340909,0,0001,-129.47327
2019-01-13 20:00:00,0,0001,4.6474557,0,0001,-122.47626
2019-01-13 21:00:00,0,0001,4.887651,0,0001,-120.82653
2019-01-13 22:00:00,0,0001,4.826655,0,0001,-118.526596
2019-01-13 23:00:00,0,0001,4.954168,0,0001,-110.10405
2019-01-14 00:00:00,0,0001,5.081333,0,0001,-103.196106
2019-01-14 01:00:00,0,0001,5.1852064,0,0001,-96.965416
2019-01-14 02:00:00,0,0001,5.227274,0,0001,-100.001686
2019-01-14 03:00:00,0,0001,5.26036,0,0001,-109.13834
2019-01-14 04:00:00,0,0001,5.2451973,0,0001,-104.08612
2019-01-14 05:00:00,0,0001,5.2031755,0,0001,-98.536
2019-01-14 06:00:00,0,0001,5.0534096,0,0001,-91.179214
2019-01-14 07:00:00,0,0001,4.875629,0,0001,-86.38389
2019-01-14 08:00:00,0,0001,4.950954,0,0001,-82.29437
2019-01-14 09:00:00,0,0001,4.938212,0,0001,-78.364174
2019-01-14 10:00:00,0,0001,4.703185,0,0001,-71.505066
2019-01-14 11:00:00,0,0001,5.3469505,0,0001,-67.597626
2019-01-14 12:00:00,0,0001,5.9099507,0,0001,-60.850586
2019-01-14 13:00:00,0,0001,5.8134813,0,0001,-55.408783
2019-01-14 14:00:00,0,0001,5.378808,0,0001,-50.51222
2019-01-14 15:00:00,0,0001,4.8416414,0,0001,-47.179657
2019-01-14 16:00:00,0,0001,4.542791,0,0001,-43.79498
2019-01-14 17:00:00,0,0001,4.48285,0,0001,-44.689617
2019-01-14 18:00:00,0,0001,4.4198174,0,0001,-45.344875
2019-01-14 19:00:00,0,0001,4.451415,0,0001,-47.407135
2019-01-14 20:00:00,0,0001,4.6662774,0,0001,-47.059498
2019-01-14 21:00:00,0,0001,4.91034,0,0001,-45.564644
2019-01-14 22:00:00,0,0001,4.312238,0,0001,-41.697586
2019-01-14 23:00:00,0,0001,4.559745,0,0001,-41.20578
2019-01-15 00:00:00,0,0001,4.5127263,0,0001,-41.642624
2019-01-15 01:00:00,0,0001,4.2651615,0,0001,-43.19621
2019-01-15 02:00:00,0,0001,3.9919558,0,0001,-46.907425
2019-01-15 03:00:00,0,0001,3.9153233,0,0001,-53.637825
2019-01-15 04:00:00,0,0001,3.8305352,0,0001,-61.975952
2019-01-15 05:00:00,0,0001,3.7645743,0,0001,-69.685875
2019-01-15 06:00:00,0,0001,3.7860699,0,0001,-75.79072
2019-01-15 07:00:00,0,0001,3.8995965,0,0001,-79.839066
2019-01-15 08:00:00,0,0001,4.085473,0,0001,-79.87423
2019-01-15 09:00:00,0,0001,4.18792,0,0001,-79.32259
2019-01-15 10:00:00,0,0001,4.869355,0,0001,-73.24856
2019-01-15 11:00:00,0,0001,5.4092326,0,0001,-69.87864
2019-01-15 12:00:00,0,0001,5.0729156,0,0001,-71.76889
2019-01-15 13:00:00,0,0001,4.672193,0,0001,-79.342545
2019-01-15 14:00:00,0,0001,4.42853,0,0001,-86.3371
2019-01-15 15:00:00,0,0001,4.1880035,0,0001,-92.47471
2019-01-15 16:00:00,0,0001,4.2388163,0,0001,-99.933334
2019-01-15 17:00:00,0,0001,4.4084487,0,0001,-100.95453
2019-01-15 18:00:00,0,0001,4.626275,0,0001,-102.91417
2019-01-15 19:00:00,0,0001,4.768697,0,0001,-100.99714
2019-01-15 20:00:00,0,0001,4.8758435,0,0001,-99.86199
2019-01-15 21:00:00,0,0001,4.969202,0,0001,-98.53455
2019-01-15 22:00:00,0,0001,4.6817174,0,0001,-98.156784
2019-01-15 23:00:00,0,0001,4.786935,0,0001,-100.56463
2019-01-16 00:00:00,0,0001,5.007155,0,0001,-101.91548
2019-01-16 01:00:00,0,0001,5.173728,0,0001,-100.478676
2019-01-16 02:00:00,0,0001,5.233706,0,0001,-98.29197
2019-01-16 03:00:00,0,0001,5.1867456,0,0001,-96.17379
2019-01-16 04:00:00,0,0001,5.1272583,0,0001,-95.03405
2019-01-16 05:00:00,0,0001,4.9486723,0,0001,-95.43903
2019-01-16 06:00:00,0,0001,4.793801,0,0001,-94.25601
2019-01-16 07:00:00,0,0001,4.606316,0,0001,-92.877914
2019-01-16 08:00:00,0,0001,4.453218,0,0001,-91.94828
2019-01-16 09:00:00,0,0001,4.103791,0,0001,-93.08579
2019-01-16 10:00:00,0,0001,3.681802,0,0001,-91.22877
2019-01-16 11:00:00,0,0001,3.558032,0,0001,-93.42134
2019-01-16 12:00:00,0,0001,3.4845967,0,0001,-98.179245
2019-01-16 13:00:00,0,0001,3.1417575,0,0001,-100.002594
2019-01-16 14:00:00,0,0001,2.5957763,0,0001,-102.72633
2019-01-16 15:00:00,0,0001,2.4672236,0,0001,-96.03411
2019-01-16 16:00:00,0,0001,2.5406063,0,0001,-93.894585
2019-01-16 17:00:00,0,0001,2.5517433,0,0001,-94.03822
2019-01-16 18:00:00,0,0001,2.6296277,0,0001,-85.24073
2019-01-16 19:00:00,0,0001,2.7578914,0,0001,-79.59716
2019-01-16 20:00:00,0,0001,2.9141405,0,0001,-62.67762
2019-01-16 21:00:00,0,0001,3.0921528,0,0001,-58.108845
2019-01-16 22:00:00,0,0001,3.1664188,0,0001,-50.96884
2019-01-16 23:00:00,0,0001,3.346804,0,0001,-40.88135
2019-01-17 00:00:00,0,0001,3.5069795,0,0001,-42.961723
2019-01-17 01:00:00,0,0001,3.5961666,0,0001,-40.762444
2019-01-17 02:00:00,0,0001,3.6899471,0,0001,-57.279053
2019-01-17 03:00:00,0,0001,3.7233818,0,0001,-58.768036
2019-01-17 04:00:00,0,0001,3.72261,0,0001,-68.52719
2019-01-17 05:00:00,0,0001,3.7488813,0,0001,-74.151306
2019-01-17 06:00:00,0,0001,3.775356,0,0001,-85.267395
2019-01-17 07:00:00,0,0001,3.8544216,0,0001,-95.8329
2019-01-17 08:00:00,0,0001,4.001424,0,0001,-102.01188
2019-01-17 09:00:00,0,0001,3.8709433,0,0001,-108.32597
2019-01-17 10:00:00,0,0001,3.7882934,0,0001,-107.230385
2019-01-17 11:00:00,0,0001,4.1362376,0,0001,-119.62865
2019-01-17 12:00:00,0,0001,4.3660808,0,0001,-123.482155
2019-01-17 13:00:00,0,0001,4.2119956,0,0001,-115.74518
2019-01-17 14:00:00,0,0001,3.895306,0,0001,-101.51515
2019-01-17 15:00:00,0,0001,3.8228185,0,0001,-91.99177
2019-01-17 16:00:00,0,0001,3.8320377,0,0001,-96.394226
